ID,latitude,longitude,address,state,town,pinno,verified
17184,19.0499073,72.932384,no2baba saheb ambedkar nagar near sion  panvel hwy mankhurd west signal 400043,maharashtra,mumbai,400043,Y
17186,18.9728338,72.8148227,shop 65 film center building  arya nagar tulsiwadi tardeo mumbai 400034,maharashtra,mumbai,400034,Y
17191,19.0209422853756,72.8728724587594,bptgete no 56 nityanand nagar mt vilas rao nagar marg wadala east 400037,maharashtra,mumbai,400037,Y
17192,19.060225,72.8512614,shop no20shastrinagar munic market bandra e  400051,maharashtra,mumbai,400051,Y
17194,19.0400175,72.8547805,shama chsshop no4 opp kumbha 90 feet road  dharavi mumbai  400017,maharashtra,mumbai,400017,Y
17196,19.1292353,72.8696277,gala no no3 lakshmi nagar oppsatya sai mandir mahakali saves road andheri e 400093,maharashtra,mumbai,400093,Y
17202,19.0634099,72.8246045,house no 25 sherly rajan rd railway colony shirley bandra west mumbai 400050,maharashtra,mumbai,400050,Y
17205,19.007512,72.8544687,22a sewri cross rd gandhi nagar sewri mumbai  400015,maharashtra,mumbai,400015,Y
17220,19.1177729,72.8845608,shop no8raj apartment opp raja industrial complex military road marol andheri 400059,maharashtra,mumbai,400059,Y
17223,19.12752,72.8517578,shop no 10 hilton tower sherepunjab nr hanuman mandi andheri east mumbai 400093,maharashtra,mumbai,400093,Y
17226,19.1024226,72.9168655,shop no 176 22 road no 1 near lower depo pada jain mandir parksite vikhroli w 400079,maharashtra,mumbai,400079,Y
17230,19.0307911,72.8454922,shop no5 old shanti building mogul ln opp new era mills vsnl colony matunga west 400016,maharashtra,mumbai,400016,Y
17232,19.1814440209419,72.8157447371632,shop no 6 kala vidya road malvani 8no mahada mumbai 400096 malad west 400096,maharashtra,mumbai,400096,Y
17239,19.2078167,72.872587,shop no 23 angan bldg  nr v bldg thakur village  kandiv  400101,maharashtra,mumbai,400101,Y
17244,19.2167491,72.8338754,building plot 141 10 balaji charkop sector 6 kandivali west mumbai 400067,maharashtra,mumbai,400067,Y
17246,19.1371299,72.8592405,shop no a11smrudhi sra chs majaswadi jogeshwari east samarth nagar 400060,maharashtra,mumbai,400060,Y
17252,19.0329009,72.9019929,mahada colony vashinaka chembur mumbai 400074,maharashtra,mumbai,400074,Y
17260,19.0152218,72.8900751,mahul rd near hanuman mandir  opp bpcl company mahul vill ambapada mahul villages 400074,maharashtra,mumbai,400074,Y
17261,18.9299918,72.8314421,105 m g road 107 mahatma gandhi road  near kandeel restaurant kala 400001,maharashtra,mumbai,400001,Y
17266,19.1351713,72.900074,post nittie saki vihar road paspoli village powai 400087,maharashtra,mumbai,400087,Y
17271,19.1352216,72.9000813,opp ganesh store niiti bus sto powai link road powai mumbai 400043,maharashtra,mumbai,400043,Y
17282,19.1950674,72.8337627,parth business plaza mith chowki link road maladw64  400064,maharashtra,mumbai,400064,Y
17285,19.2002419,72.8552452,sabarmati apartment kandivali  ashok nagar kandivali east  400101,maharashtra,mumbai,400101,Y
17287,19.2001942,72.8388194,shop no 1 dhankeshwar chawl orlem tank rd kandivali aras nagar bhagat colony 400064,maharashtra,mumbai,400064,Y
17290,19.1407943,72.7920891,shop no2  madh island jetty road via near sahara hotel versova mumbai 400061,maharashtra,mumbai,400061,Y
17310,19.1205307,72.8411655,shop no 7 gaondevi road donga vp road opp mahila mandal a  400058,maharashtra,mumbai,400058,Y
17312,19.0802393,72.8493215,vakola bridge nehru road santacruz e mumbai  400055,maharashtra,mumbai,400055,Y
17313,19.0399422,72.8547614,shama chs shop no4 opp kumbharwada90feet road dharavi mumbai 400017,maharashtra,mumbai,400017,Y
17316,19.1102068,72.8590583,oppbajsons industrialnear oppbajsons industrialnear oppbajsons industrialnear 400069,maharashtra,mumbai,400069,Y
17317,19.0380445355549,72.8562334366143,shop no5westan india mils shop no5westan india mils shop no5westan india mils 400033,maharashtra,mumbai,400033,Y
17318,18.9881727,72.8410235,3irani chawl dattaram lad mar calachowki  mumbai  400033,maharashtra,mumbai,400033,Y
17325,19.1778720542448,72.9437613643544,deshmukh niwas chawl vaibhav chowk tembhipada bhand up west 400078,maharashtra,mumbai,400078,Y
17327,19.0763506,72.9172038,2 char chawl rd ramabai ambedkar nagar mumbai 400075,maharashtra,mumbai,400075,Y
17333,19.2448847,72.8683001,shop no 4 rawalpada dahisar east mumbai 400068,maharashtra,mumbai,400068,Y
17339,19.2371507,72.8621111,shop no3 ground floor uttam villa chs ltd daulat na opp dn high school borivali 400058,maharashtra,mumbai,400058,Y
17342,19.2369066,72.8694587,ganesh chowk kaju pada somabh chawlborivalie66  400066,maharashtra,mumbai,400066,Y
17352,19.2465425,72.8723473,shop no 2 s n dubey road raval dahisar east  68  400068,maharashtra,mumbai,400068,Y
17355,19.242813,72.8664664,shop no 12  13 shankeshwar co  op housing society shiv ashok van dahisar east 400068,maharashtra,mumbai,400068,Y
17356,19.1937868,72.8688501,room no4 prabhat chawl kranti road durga nagar neargyan ga  400101,maharashtra,mumbai,400101,Y
17357,19.2532879,72.8602058,paradise tower 2 misquita nagar dahisar east 400068,maharashtra,mumbai,400068,Y
17361,19.1097767,72.8755283,andheri  kurla rd marol vill village andheri east mumbai   400059,maharashtra,mumbai,400059,Y
17365,19.0828814,72.8424925,shop no8 arvind centre chs ltd road no1 prabhat colony santacruz e 400055,maharashtra,mumbai,400055,Y
17367,19.0874192,72.8437398,shop no14 aminabee hamed khan rajpal compound  prabhat colony service road 400055,maharashtra,mumbai,400055,Y
17371,19.1244047,72.9167871,shop number 2 indian bank virdi villa road opposite so gokhale nagar tirandaz powai 400076,maharashtra,mumbai,400076,Y
17372,19.11332,72.9291417,shop no 4 sonawane chawl station road tagore nagar vikhroli e opp lucky saree 400083,maharashtra,mumbai,400083,Y
17378,19.1496044,72.9441207,sanjay apartment udayshree rd  saidham society friends colony bhandup east mumbai 400042,maharashtra,mumbai,400042,Y
17386,19.1105105,72.9159231,varsha nagar powai mumbai maharashtra  400079,maharashtra,mumbai,400079,Y
17393,19.03669,72.85167,annariya coop hsgsocblndn 49shop no09 jasmin mill road ml comp mumbai 400019,maharashtra,mumbai,400019,Y
17394,19.0996383,72.8866882,shop no 1 millennium park opp jagannath mandir pipe line sakinaka mumbai 400072,maharashtra,mumbai,400072,Y
17399,19.012316,72.8440462,eastern express hwy shindewar radhika saikripa coop society naigaon dadar mumbai 400014,maharashtra,mumbai,400014,Y
17403,19.0179793,72.8572279,shop no 4 194 narendra bhavan david s barretto rd wadala west 400031,maharashtra,mumbai,400031,Y
17404,19.0362422,72.8778846,shop no  30  j2 shram seva premises  wadala opposite lodha new cuffe para 400037,maharashtra,mumbai,400037,Y
17408,19.0643361,72.8445593,plot no 150 nr hanuman mandir kherwadi bandra east mumbai 400051,maharashtra,mumbai,400051,Y
17420,19.0851557,72.912226,21841 building ankush gayde sahakar market station road ghatkopar east mumbai 400075,maharashtra,mumbai,400075,Y
17421,19.0774383,72.9014012,shop number c 18 karma sanka lp building 40rajawadi colon ghatkopar east mumbai 400077,maharashtra,mumbai,400077,Y
17429,19.0379437431693,72.8559025190771,10tjroad shivdi mumbai   400015,maharashtra,mumbai,400015,Y
17430,18.9918917,72.8476707,hirji govindji chawl tj road sewri 400015,maharashtra,mumbai,400015,Y
17431,19.0550427188035,72.829425455978,shop no2bandra natraj chs shop no2bandra natraj chs shop no2bandra natraj chs 400050,maharashtra,mumbai,400050,Y
17444,19.20653038,72.82888957,shop no 15near gaurav restura plot no2old link roadhindus nakakandivali west mum 400067 400067,maharashtra,mumbai,400067,Y
17445,19.213240435347,72.8609434794635,shop no 2 90th feet road tha dynastv bilding kandivali eas  400058,maharashtra,mumbai,400058,Y
17448,19.0274924,72.8740401,aj nagar sproad opp ahlehadies masjidantop hill wadala e mumbai 400037,maharashtra,mumbai,400037,Y
17451,19.072019,72.8276564,madhu park garden 1stroad khar west  400052,maharashtra,mumbai,400052,Y
17463,19.0563092,72.9099908,shop no 4 ncsb market ng acharya road ghatala chembur east mumbai 400071,maharashtra,mumbai,400071,Y
17472,19.1852050228044,72.842672187835,shop no 1 vijay ashram turel p road malad  w 400064  400064,maharashtra,mumbai,400064,Y
17479,19.051143,72.8646553,dharavi depot rd ambedkar nagar dharavi 400017,maharashtra,mumbai,400017,Y
17484,19.1091105,72.8541162,sana khandu chawl tarabhai wadi datt mandir roa vakola santacruz east mumbai 400055,maharashtra,mumbai,400055,Y
17490,19.058005,72.8235286,hop no 5 beach view chimbai rd bandra west mumbai maharashtra 400050 400050,maharashtra,mumbai,400050,Y
17491,19.0261687,72.8742557,shop no 65 bhartiya kamla nag sangam nagar antop hill wadala e mumbai 400037,maharashtra,mumbai,400037,Y
17503,19.0230018,72.8725433,sangam nagar antophill wadala mumbai 400037,maharashtra,mumbai,400037,Y
17504,19.016155,72.8669269,2v88cmh rj gaikwad rd  ambika wadi  panchsheel nagar wadala 400037,maharashtra,mumbai,400037,Y
17505,18.9814603,72.8349497,917 dadoji konddev marg vishwamangal society ghodapde byculla east byculla 400027,maharashtra,mumbai,400027,Y
17509,19.1393827,72.8654677,opp majas bus depot jv link road near oberoi tower jogeshwari e mumbai 400060,maharashtra,mumbai,400060,Y
17510,19.2280275793746,72.8579588513821,shop no2 ice cream store 180185 rsc opp ganpati mandir borivali w 400092,maharashtra,mumbai,400092,Y
17511,19.2382739,72.8480087,shop no1 pushkar apartment mahatare road eksar rd borivali west 400101,maharashtra,mumbai,400101,Y
17512,19.2354108,72.8589035,shop no 15 raja bhavan bldg daulat nagar s v road borivali east 400066,maharashtra,mumbai,400066,Y
17515,19.1768094809175,72.8373152620804,shop no 3 ahisma keshav shri sti chs ltd link road malad west 400064,maharashtra,mumbai,400064,Y
17519,19.2253636,72.8333227,chad ganga bilding goraj 1 shop no 10  400067,maharashtra,mumbai,400067,Y
17533,19.1757373,72.8706446,shop no 1 mehmood com opp heena gaurav towers mumbai 400063,maharashtra,mumbai,400063,Y
17538,19.1605431,72.8346849, sheperd royal building new link road colony no 2 laxmi nagar 400104,maharashtra,mumbai,400104,Y
17541,19.1290596,72.8257659,four banglowe opp kamdhenu andheri west  400063,maharashtra,mumbai,400063,Y
17550,19.0986942,72.8460931,13 pratik society mgroad corneropp shiv sagar hotel vile parle emumbai 400057,maharashtra,mumbai,400057,Y
17553,19.1793083241329,72.8395648016072,shop no3 ground floor malad sangata chs ltd chincholi bunder road malad 400097,maharashtra,mumbai,400097,Y
17555,19.2235834,72.8419336,shop no 11 om sai shravan bldg opp simpoli telephone exch borivali w 400092,maharashtra,mumbai,400092,Y
17565,19.117157,72.8896511,opp lt gaate no6 saki vihar road powai mumbai  400072,maharashtra,mumbai,400072,Y
17568,19.084924,72.9113002,r n narkar mag neelkanth regent rn narkar mar pant nagar 400075,maharashtra,mumbai,400075,Y
17580,19.0354768,72.8523089,shop no 1 anand nagar colony dr ambedkar road matunga labor calp 400019,maharashtra,mumbai,400019,Y
17585,19.1440484,72.8396153,kranti nagarsultanabad colony behram baug jogeshwari west 400102,maharashtra,mumbai,400102,Y
17591,19.0673672,72.8939668,shop no2bldg no66bwing dhananjay chs ltd tilak nagar chembur mumbai 400089,maharashtra,mumbai,400089,Y
17592,19.067533,72.8938046,shop number 4 plot number 66 opp indian bank tilak nagar mumbai 400089,maharashtra,mumbai,400089,Y
17596,19.0962599,72.8960427,metro station asalpha 34 panch kutir salik singh ch link road ghatkopar w mumba 400084,maharashtra,mumbai,400084,Y
17605,19.1359809,72.8225468,shop no 38d1 vishva bharti sv patel nagar andheri east 400061,maharashtra,mumbai,400061,Y
17610,19.1038475,72.8961482,sshop no67 b plot no64ladu sshop no67 b plot no64ladu sshop no67 b plot no64ladu 400072,maharashtra,mumbai,400072,Y
17614,18.9996495,72.8464131,parel village parmanand wadi parel mumbai 400012,maharashtra,mumbai,400012,Y
17617,19.25443,72.85402,shop no 5 hemali chs nr shagun hotel navagaon dahisar west 400068,maharashtra,mumbai,400068,Y
17618,19.2519525,72.8538595,shop no 2 gopal vihar chawl lm road navagaon dahisar w dahisar west 400068,maharashtra,mumbai,400068,Y
17624,19.018272,72.8665434,shop no 0920 panchshila ngr arun kumar vaidya marg wadala east mumbai 400037,maharashtra,mumbai,400037,Y
17630,19.0512611,72.8612485,no13bldg nob2plot no501 pmgp colonynear dharavi us depot dharavi mumbai 400017,maharashtra,mumbai,400017,Y
17631,19.0513208,72.8611367,shop no 14 bldg no b2 indra darshan chs pmgp colony dharavi mumbai 400017,maharashtra,mumbai,400017,Y
17635,19.1071185,72.8848209,plot no 15 nr time square andheri kurla road marol mumbai 400059,maharashtra,mumbai,400059,Y
17639,19.0360763,72.8528232,takandas kataria marg matunga labour camp dharavi  400019,maharashtra,mumbai,400019,Y
17640,19.1707404,72.7948619,opp dharavli village bus stop nr deepavali cold drink malad west 400095,maharashtra,mumbai,400095,Y
17655,19.0981714,72.8469087,shop noa triangular plot next to green house nehru rd vile parle east mumbai 400057,maharashtra,mumbai,400057,Y
17663,19.0181586,72.8677064,343 11 shiv shankar nagar solt pen road wadala east antophill mumbai 400037,maharashtra,mumbai,400037,Y
17668,19.1108034,72.8816605,d wing g2 laxmi nagar road no 11 midc andheri east mumbai 400093,maharashtra,mumbai,400093,Y
17677,19.1331601,72.8568094,4vm48q7 aman chowk imambada rd bandra plot seetawadi jogeshwari east 400060,maharashtra,mumbai,400060,Y
17680,19.1728602,72.8687894,shop no 20 gagan shopping arcade opp minakshi tower gokuldham goregaon east 400063,maharashtra,mumbai,400063,Y
17681,19.062029,72.8832159,shop noc7sgbarve marg nehru nagar kurla  east mumbai 400024,maharashtra,mumbai,400024,Y
17682,19.0688498,72.8963267,shop no6 bild no17om shiv sagar nagar chs tilak nagar mumbai 400089,maharashtra,mumbai,400089,Y
17688,19.0528144,72.9354453,manglmurti bldgbldg no10 g wingshop no89 mankhurdh mumbai 400043,maharashtra,mumbai,400043,Y
17689,19.0478433,72.9401919,shop no 2 mankhurd maharashtra nagar  400088,maharashtra,mumbai,400088,Y
17691,19.06815,72.8950383,2 b wing126 florencio tilak nagar chembur 400089,maharashtra,mumbai,400089,Y
17700,19.1251658,72.861052,shop no 10 hilton tower sher e punjab andheri east mumbai 400093,maharashtra,mumbai,400093,Y
17701,19.0642785355236,72.8296604333451,pali hill near welness medical bandra west mumbai 400050,maharashtra,mumbai,400050,Y
17703,18.9853545,72.8414086,shop no 1 bhalerao bhuvan veer tanaji malusare road kalachowki mumbai 400033,maharashtra,mumbai,400033,Y
17705,19.066573,72.842651,ip road jawahar nagar khar east mumbai  400051,maharashtra,mumbai,400051,Y
17713,19.1070717,72.8910817,shop no3mn dsouza compaund oppsjstudio kherani road sakinaka mumbai 400072,maharashtra,mumbai,400072,Y
17717,19.0621381403329,72.9006447918631,shop number 3 ground floor manas residency station road chembur 400071,maharashtra,mumbai,400071,Y
17725,19.0632874,72.902893,shop no15a ramabai colony pl lokhande marg chembur mumbai 400089,maharashtra,mumbai,400089,Y
17726,19.0574309,72.9091627,narayan gajanan acharya marg khardev nagar vaibhav nagar chembur e mumbai 400071,maharashtra,mumbai,400071,Y
17727,19.0392782,72.9490559,shop no 13 d sector a line cheeta camp trombay mumbai maharashtra 400088 400088,maharashtra,mumbai,400088,Y
17728,19.0479561,72.8563463,shop no c 236 mukund nagar dharavi main road mumbai 400017,maharashtra,mumbai,400017,Y
17734,19.0672491,72.844175,3r9w92h pipeline rd khar rpf colony jawahar nagar khar east mumbai 400051,maharashtra,mumbai,400051,Y
17739,19.1046852,72.8956696,khairani rd opp sufi darar hotel  400072,maharashtra,mumbai,400072,Y
17741,19.1071485,72.8840834,shop no 1 opp mahalaxmi bar sakinaka junction andheri mumbai 400072,maharashtra,mumbai,400072,Y
17742,19.0764146,72.8801003,mehboob esubhani masjid mew mill road kurla west  400070,maharashtra,mumbai,400070,Y
17744,19.0736563,72.8853571,shoop no 4sallinke niwas rajshri salunke etstate vbn nagar kurla west 400070,maharashtra,mumbai,400070,Y
17754,19.2153839,72.8378293,shop no b10 kalapvrush garda building no 1link rokandivali  400067,maharashtra,mumbai,400067,Y
17760,19.1007234,72.8414113,shop no 10 ml spaces dj marg vile parle west mumbai  400056,maharashtra,mumbai,400056,Y
17762,19.1296221,72.8218099,shop no 27 shiv shopping cent jp road convent ave seven bu andheri west mumbai 400053,maharashtra,mumbai,400053,Y
17765,19.0361094055697,72.8529050666839,anand nagar matunga labor anand nagar matunga labor anand nagar matunga labor 400019,maharashtra,mumbai,400019,Y
17770,19.0357632,72.8682974,mara singh marg nirmal nagar siddharth nagar guru teg  bahadur nagar antop hill 400022,maharashtra,mumbai,400022,Y
17776,19.0256707,72.8740728,shop no1 bhartiya kamla ngr sp road antop hill wadala east mumbai 400037,maharashtra,mumbai,400037,Y
17779,19.0512403,72.8618275,shop no 24 bldg no c3 pmgp colony dharavi mumbai  400017,maharashtra,mumbai,400017,Y
17797,19.1705155,72.959184,gv scheme rd 2 hanuman chowk mulund east mumbai maharashtra 400081,maharashtra,mumbai,400081,Y
17800,19.1785627,72.9454864,dr rajendra prasad rd kadampada vardhman nagar mulund west mumbai 400080,maharashtra,mumbai,400080,Y
17804,19.1395735,72.9308211,shop no 1 quarry road opp mangatram petrol pump bhandup west 400078,maharashtra,mumbai,400078,Y
17807,19.1756398030274,72.9523139096863,shobha apartment sarojini naidu rd siddharth n mulund west 400080,maharashtra,mumbai,400080,Y
17812,18.9935379,72.8314936,shop no4bawla masjid nm bdd chawl lower parel mumbai maharashtra 400013,maharashtra,mumbai,400013,Y
17827,19.1385988,72.8373756,shop no 5 panorama tower veera desai road andheri west 400053,maharashtra,mumbai,400053,Y
17829,19.1406642,72.8047212,hingle house 1 ramchandra kh patil lane patil galli versova andheri west mumbai 400061,maharashtra,mumbai,400061,Y
17833,19.1755866,72.8646008,gr floor dindoshi depot buildi ng near oberoi mall film city road malad east 400097,maharashtra,mumbai,400097,Y
17838,19.1507334,72.9345136,shop no 2 sobha sadan bhandup village rd near bhatia hospital bhandup 400078,maharashtra,mumbai,400078,Y
17841,19.1095871,72.9285449,shop no 3 bmc mandal near  amrapali godrej colony pirojshanagar vikhroli 400083,maharashtra,mumbai,400083,Y
17843,19.0476708,72.8603917,shop 21 purandas chawl sant rohidas marg dharavi mumbai 400017,maharashtra,mumbai,400017,Y
17847,19.0373432,72.8532356,shop no d38 opp esterella factory labour camp matunga mumbai 400019,maharashtra,mumbai,400019,Y
17848,19.1011099,72.8655625,church pakhadi rd near rose mary villa sahar village andheri east mumbai 400099,maharashtra,mumbai,400099,Y
17849,19.0843819,72.8465618,shop no 1 madhumanisha new anand nagar santacruz east mumbai 400055,maharashtra,mumbai,400055,Y
17850,19.0845286,72.8465953,shop no1 chakki khan  anand nagar vakola santacruz east mumbai 400055,maharashtra,mumbai,400055,Y
17862,19.0974709,72.8457191,shop no 15a grnd flr boricha shop no 15a grnd flr boricha shop no 15a grnd flr boricha 400055,maharashtra,mumbai,400055,Y
17873,19.2060246,72.8437355,shop no3 patel nagar kandivali w  400067,maharashtra,mumbai,400067,Y
17879,19.1601429,72.8396881,shop no 12 building no 2 motilal nagar nr siddharth hospital goregaon west 400104,maharashtra,mumbai,400104,Y
17887,18.9641028,72.8305238,shop no12b18a beg mohamme bldgrbmargoppjjhospital gate no9mumbai 400009,maharashtra,mumbai,400009,Y
17892,19.1448572,72.8394344,shop no 2 pereira chawl kranti nagar behram baug rd jogeshwari west 400102,maharashtra,mumbai,400102,Y
17897,19.1479434,72.8573707,no2 b bldg shop no 6 bimbisar nagar goregaon 400065,maharashtra,mumbai,400065,Y
17898,19.1995458030672,72.8279457754907,shop no 1 welfare society gali shop no 1 welfare society gali shop no 1 welfare society gali 400067,maharashtra,mumbai,400067,Y
17908,19.215224169103,72.8153048487015,shop 9plot no 10sai prem chs shop 9plot no 10sai prem chs shop 9plot no 10sai prem chs 400067,maharashtra,mumbai,400067,Y
17910,19.2072767,72.8349151,shop no 2shivecha bldg nearaarya womens hospital dahanukar wadi kandivali west 400067,maharashtra,mumbai,400067,Y
17912,19.210615,72.8404281,shop no 62 gate no 2 panchshee mahavir nagar kandivali w 400067,maharashtra,mumbai,400067,Y
17915,19.211024,72.8207398,shop no 3 charkop golden gate coop hsgsocltd charkop kandivali west mumbai suburba 400067,maharashtra,mumbai,400067,Y
17919,19.1662729,72.8578361,shop no 7 sankalpa bldg aarey road goregaon  400063,maharashtra,mumbai,400063,Y
17924,19.2085172,72.8340119,kandivali maharashtra nagar kandiwali west 400067,maharashtra,mumbai,400067,Y
17928,19.0177569,72.8678148,115 6 barkat ali dargah rd bhaiya saheb nagar panchsheel nagar wadala 400037,maharashtra,mumbai,400037,Y
17936,19.0946404,72.9088541,shop no 7 mahavir darshan bld golibar rd jagdusha nagar ghatkopar west 400086,maharashtra,mumbai,400086,Y
17939,19.1447462,72.928414,jangal mangal rd samarth naga  bhandup west 400078,maharashtra,mumbai,400078,Y
17945,19.1769083,72.9604802,lok kedar lok kedar lok kedar 400080,maharashtra,mumbai,400080,Y
17955,19.0978462,72.9033916,shop no 2 k9 colony barve bu stop   barve nagar  bhatwadi  400084,maharashtra,mumbai,400084,Y
17958,19.2415519,72.8676397,shop2panchvati dham bldgshiv vallabh rd ashokvan dahisar  400068,maharashtra,mumbai,400068,Y
17978,19.1445275,72.8311388,183184 adarsh nagar  new link road oshiwara mumbai 400102,maharashtra,mumbai,400102,Y
17980,19.1361181,72.8613454,shop no15 aishwarya hights shyam nagar jogeshwari east mumbai 400060,maharashtra,mumbai,400060,Y
17981,19.191809,72.8546011,shop no 1 gupta chawal datta mandir rd malad east  400097,maharashtra,mumbai,400097,Y
17985,19.2102012647133,72.8232360220582,plot no148 cd charkop industrial estate kandivali e  400067,maharashtra,mumbai,400067,Y
17989,19.1881186,72.8648748,shop no 2 neseera begum chaw kurar village malad e  malad e 400097,maharashtra,mumbai,400097,Y
17990,19.1902806,72.85269,shop no1 prakash wadi datta mandir road malad east  400097,maharashtra,mumbai,400097,Y
17991,19.1891708,72.8525207, khandwala ln malkani estate pushpa park malad east  400097,maharashtra,mumbai,400097,Y
17995,19.1099345,72.8332517,bmc market shop no 4 juhu sch eme ns road no 6 vile parle west 400056,maharashtra,mumbai,400056,Y
18004,18.9728796,72.8144127,opp petrol pump janata nagar  tardeo mumbai maharashtra  400034,maharashtra,mumbai,400034,Y
18005,19.0852714,72.9068215,shop no 02 ground floor jeevan jyot shraddhanand rd opp railway station bhatwadi 400086,maharashtra,mumbai,400086,Y
18016,19.0005799,72.838113,ram niwas bldg shop no 6 opp central railway workshop parel mumbai 400012,maharashtra,mumbai,400012,Y
18021,18.9681945,72.8420459,a11 crystal residency grd  floor sardar balwant singh dockyard rd mumbai 400010,maharashtra,mumbai,400010,Y
18030,19.153613,72.8348588,shop no a23 sector no5 b m c colony opp mega mall new link rd mumbai 400102,maharashtra,mumbai,400102,Y
18032,19.1147129,72.8602458,shop no 23 plot no 487 padama prabhu building chakala andheri east mumbai 400099,maharashtra,mumbai,400099,Y
18033,19.0659512,72.8379135,765580 5th rd khar  ram krishna nagar khar west 400052,maharashtra,mumbai,400052,Y
18035,19.1679866683855,72.9386480170538,4 sp mishra chawl ram nagar temipada road bhandup  400080,maharashtra,mumbai,400080,Y
18044,19.1093485,72.9155477,75111stshiv sakti shivaji nagar park side vikhroli west 400079,maharashtra,mumbai,400079,Y
18050,19.1038931440562,72.9148143902421,shivaji nagar parksite vikhroli weat mumbai  400079,maharashtra,mumbai,400079,Y
18051,19.1027507,72.9164045,13111 road no 1 park site  vikhroli w  400079,maharashtra,mumbai,400079,Y
18068,19.0611045,72.9048881,amir bang no2 near noorani masjid chembur west  400089,maharashtra,mumbai,400089,Y
18070,19.0624427,72.8830412,shop noc14 15 sg barve mar kurla kajrolkar chsl nehru na kurlae mumbai maharashtra 4 400024,maharashtra,mumbai,400024,Y
18071,19.0620052,72.8831606,shop number b120 21 sg ba kurla kajrolkar chsl nehru nagar kurla 400071,maharashtra,mumbai,400071,Y
18073,19.0611871,72.884197,shop nogsg 11 sg barve  marg nehru nagar  kurla mumbai 400024,maharashtra,mumbai,400024,Y
18082,19.041534,72.8934288,shop no 4 nityanand baug mahul rd chembur camp mumbai maharashtra 400074,maharashtra,mumbai,400074,Y
18089,19.076535,72.88312,400e4 moulana buld fatima collage hall road kurlaw 400070,maharashtra,mumbai,400070,Y
18100,19.0434933,72.8574011,shop no 5 gnm95143a4 sangam galli shivaji nagar 90feet road kalakilla dharav 400017,maharashtra,mumbai,400017,Y
18103,19.0116151,72.8454964,shop no 7 murlidhar niwas ss wagh margh naigaon dadar mumbai 400014,maharashtra,mumbai,400014,Y
18115,19.0247255,72.8726163, samadhan rd raval pada  sangam nagar antop hill  mumbai 400037,maharashtra,mumbai,400037,Y
18117,19.0615021,72.837007, 30th rd khar west mumbai maharashtra   400050,maharashtra,mumbai,400050,Y
18126,19.1708731,72.9330686,shop no9 dreamland society jai shastri nagar moti nagar mulund colony mulund west 400082,maharashtra,mumbai,400082,Y
18149,19.1634781,72.8351724,mahatma gandhi rd motilal nagar ii goregaon west  mumbai maharashtra 400104,maharashtra,mumbai,400104,Y
18154,19.2178044,72.8286974,no4 charkop ratnadeep chs lt plot no225 road no rdp5 s ambedkar road charkopmumbai 400067,maharashtra,mumbai,400067,Y
18155,19.1362185,72.861432,shop no 5 dube chawl no 1 shyam nagar jogheswari east mumbai 400060,maharashtra,mumbai,400060,Y
18156,19.2141743,72.8422186,mahavir nagar panchsheel garden mahavir nagar kandivali west mumbai 400067,maharashtra,mumbai,400067,Y
18157,19.2563093,72.871807,shop no6 timber green ketki pada dahisar e  400068,maharashtra,mumbai,400068,Y
18175,18.9899187,72.8411693,2 royal garden coop housing s gd ambekar marg kalachowki 400033,maharashtra,mumbai,400033,Y
18176,19.0215499,72.8739121,shop no 1 azad mohalla nr shanti nagar church sp rd antop hill wadala mumbai 400037,maharashtra,mumbai,400037,Y
18177,19.0402843,72.852856,shop no a55 grnd floor rehmat chawl indira nagar dharavi mumbai 400017,maharashtra,mumbai,400017,Y
18178,18.9681959,72.8248942,shivlal motilal mansion 305 shivlal motilal mansion 305 shivlal motilal mansion 305 40008,maharashtra,mumbai,40008,Y
18179,19.0848256,72.8595693,gate no 8 air india military camp santacruz east mumbai 400055,maharashtra,mumbai,400055,Y
18182,19.1139663,72.8977714,shop no a7 nahar amrit complex nahar amrit shakti handivali powai society 400072,maharashtra,mumbai,400072,Y
18199,18.9667959,72.8202586,1011 k kadam marg navjeevan navjeevan society  navjeevan area dalal estate 400008,maharashtra,mumbai,400008,Y
18207,19.1605577,72.8349539,12 shepherd royal building azad laxmi nagar new link rd shastri nagar goregaon west 400090,maharashtra,mumbai,400090,Y
18209,19.1486052,72.8363689,shop no1 sanjog chawl hariyana basti link road jogeshwari west 400102,maharashtra,mumbai,400102,Y
18213,19.0282073,72.8732173,shop no fng 49 bhartiya kamla nagar sm road antop hill wadala e mumbai 400037,maharashtra,mumbai,400037,Y
18214,19.0254625,72.8714792,r no 248 fn0 sangam nagar wadala east mumbai 400037,maharashtra,mumbai,400037,Y
18244,19.110343,72.8516361,shop no1a ground floor  laxmi niwas koidongari lane  no3 sahar road near garwar 400069,maharashtra,mumbai,400069,Y
18250,19.2132204,72.8347285,blue ocean buildingshop no21 ekta nagar mahavir nagar kandivali west mumbai 400067,maharashtra,mumbai,400067,Y
18251,19.2291322796621,72.8441413909593,shop no 2aai krupa house shop no 2aai krupa house shop no 2aai krupa house 400092,maharashtra,mumbai,400092,Y
18254,19.04277,72.8575122,transit camp rd number 1 kuttiwadi transit camp rajiv gandhi nagar dharavi 400017,maharashtra,mumbai,400017,Y
18272,19.1425282,72.8368983,4rrpxrc dhan dhan chawl veera desai rdopp mg school behram baug jogeshwari west 400102,maharashtra,mumbai,400102,Y
